Track,Driver,Compound,TireAge,TrackTemp,AirTemp,Rainfall,LapTime_s
Azerbaijan Grand Prix,HAD,MEDIUM,27.0,24.9,20.4,0.0,106.6
Azerbaijan Grand Prix,HAD,MEDIUM,28.0,25.0,20.5,0.0,106.42
Azerbaijan Grand Prix,HAD,MEDIUM,29.0,25.2,20.5,0.0,106.461
Azerbaijan Grand Prix,HAD,MEDIUM,30.0,25.2,20.4,0.0,106.36
Azerbaijan Grand Prix,HAD,MEDIUM,31.0,24.9,20.5,0.0,106.017
Azerbaijan Grand Prix,HAD,MEDIUM,32.0,24.9,20.5,0.0,106.639
Azerbaijan Grand Prix,HAD,HARD,3.0,24.7,20.4,0.0,105.19
Azerbaijan Grand Prix,HAD,HARD,4.0,24.9,20.4,0.0,104.835
Azerbaijan Grand Prix,HAD,HARD,5.0,24.9,20.5,0.0,104.94
Azerbaijan Grand Prix,HAD,HARD,6.0,24.9,20.5,0.0,104.921
Azerbaijan Grand Prix,HAD,HARD,7.0,24.9,20.4,0.0,104.747
Azerbaijan Grand Prix,HAD,HARD,8.0,25.2,20.4,0.0,104.845
Azerbaijan Grand Prix,HAD,HARD,9.0,25.0,20.4,0.0,104.711
Azerbaijan Grand Prix,HAD,HARD,10.0,24.8,20.4,0.0,104.636
Azerbaijan Grand Prix,HAD,HARD,11.0,24.9,20.5,0.0,104.665
Azerbaijan Grand Prix,HAD,HARD,12.0,25.0,20.5,0.0,104.483
Azerbaijan Grand Prix,HAD,HARD,13.0,24.9,20.5,0.0,104.643
Azerbaijan Grand Prix,HAD,HARD,14.0,24.9,20.5,0.0,104.605
Azerbaijan Grand Prix,HAD,HARD,15.0,25.0,20.5,0.0,104.318
Azerbaijan Grand Prix,HAD,HARD,16.0,24.5,20.5,0.0,104.445
Azerbaijan Grand Prix,HAD,HARD,17.0,24.8,20.5,0.0,104.176
Azerbaijan Grand Prix,HAD,HARD,18.0,24.8,20.5,0.0,104.222
Azerbaijan Grand Prix,HAD,HARD,19.0,24.6,20.5,0.0,104.357
Azerbaijan Grand Prix,HAD,HARD,20.0,24.6,20.5,0.0,104.167
Azerbaijan Grand Prix,HAD,HARD,21.0,24.5,20.5,0.0,104.268
Azerbaijan Grand Prix,HAD,HARD,22.0,24.5,20.4,0.0,103.884
Azerbaijan Grand Prix,HAD,HARD,23.0,24.5,20.4,0.0,104.246
Azerbaijan Grand Prix,BOR,HARD,5.0,25.9,20.5,0.0,112.842
Azerbaijan Grand Prix,BOR,HARD,6.0,26.1,20.5,0.0,109.672
Azerbaijan Grand Prix,BOR,HARD,8.0,25.9,20.5,0.0,107.444
Azerbaijan Grand Prix,BOR,HARD,9.0,25.6,20.5,0.0,107.272
Azerbaijan Grand Prix,BOR,HARD,10.0,25.5,20.5,0.0,106.951
Azerbaijan Grand Prix,BOR,HARD,11.0,25.6,20.5,0.0,106.924
Azerbaijan Grand Prix,BOR,HARD,12.0,25.6,20.5,0.0,107.242
Azerbaijan Grand Prix,BOR,HARD,13.0,25.5,20.5,0.0,106.912
Azerbaijan Grand Prix,BOR,HARD,14.0,25.4,20.5,0.0,106.953
Azerbaijan Grand Prix,BOR,HARD,15.0,25.3,20.5,0.0,106.962
Azerbaijan Grand Prix,BOR,HARD,16.0,25.2,20.5,0.0,107.079
Azerbaijan Grand Prix,BOR,HARD,19.0,25.2,20.5,0.0,107.021
Azerbaijan Grand Prix,BOR,HARD,20.0,25.1,20.5,0.0,106.515
Azerbaijan Grand Prix,BOR,HARD,21.0,24.8,20.5,0.0,106.912
Azerbaijan Grand Prix,BOR,HARD,22.0,25.3,20.5,0.0,106.791
Azerbaijan Grand Prix,BOR,HARD,23.0,24.9,20.4,0.0,106.801
Azerbaijan Grand Prix,BOR,HARD,24.0,25.0,20.5,0.0,106.684
Azerbaijan Grand Prix,BOR,HARD,25.0,25.2,20.5,0.0,106.777
Azerbaijan Grand Prix,BOR,MEDIUM,5.0,24.8,20.5,0.0,106.975
Azerbaijan Grand Prix,BOR,MEDIUM,6.0,24.8,20.5,0.0,106.295
Azerbaijan Grand Prix,BOR,MEDIUM,7.0,24.8,20.5,0.0,105.726
Azerbaijan Grand Prix,BOR,MEDIUM,8.0,24.7,20.4,0.0,105.152
Azerbaijan Grand Prix,BOR,MEDIUM,9.0,24.9,20.4,0.0,105.536
Azerbaijan Grand Prix,BOR,MEDIUM,10.0,24.9,20.5,0.0,106.572
Azerbaijan Grand Prix,BOR,MEDIUM,11.0,24.9,20.5,0.0,106.729
Azerbaijan Grand Prix,BOR,MEDIUM,12.0,24.9,20.4,0.0,106.106
Azerbaijan Grand Prix,BOR,MEDIUM,13.0,25.2,20.4,0.0,105.719
Azerbaijan Grand Prix,BOR,MEDIUM,14.0,25.0,20.4,0.0,105.632
Azerbaijan Grand Prix,BOR,MEDIUM,15.0,24.9,20.5,0.0,105.959
Azerbaijan Grand Prix,BOR,MEDIUM,16.0,24.9,20.5,0.0,105.428
Azerbaijan Grand Prix,BOR,MEDIUM,17.0,25.0,20.5,0.0,105.173
Azerbaijan Grand Prix,BOR,MEDIUM,18.0,24.9,20.5,0.0,105.101
Azerbaijan Grand Prix,BOR,MEDIUM,19.0,25.0,20.5,0.0,105.139
Azerbaijan Grand Prix,BOR,MEDIUM,20.0,25.0,20.5,0.0,104.936
Azerbaijan Grand Prix,BOR,MEDIUM,21.0,24.5,20.5,0.0,105.238
Azerbaijan Grand Prix,BOR,MEDIUM,22.0,25.0,20.5,0.0,104.93
Azerbaijan Grand Prix,BOR,MEDIUM,23.0,24.6,20.5,0.0,105.123
Azerbaijan Grand Prix,BOR,MEDIUM,24.0,24.6,20.5,0.0,105.196
Azerbaijan Grand Prix,BOR,MEDIUM,25.0,24.6,20.5,0.0,107.845
Azerbaijan Grand Prix,BOR,MEDIUM,26.0,24.5,20.5,0.0,105.852
Azerbaijan Grand Prix,BOR,MEDIUM,27.0,24.5,20.4,0.0,105.509
Azerbaijan Grand Prix,BOR,MEDIUM,28.0,24.5,20.4,0.0,105.38
Azerbaijan Grand Prix,BEA,HARD,5.0,25.9,20.5,0.0,114.909
Azerbaijan Grand Prix,BEA,HARD,6.0,26.1,20.5,0.0,109.686
Azerbaijan Grand Prix,BEA,HARD,8.0,25.9,20.5,0.0,108.835
Azerbaijan Grand Prix,BEA,HARD,9.0,25.6,20.5,0.0,107.74
Azerbaijan Grand Prix,BEA,HARD,10.0,25.7,20.5,0.0,107.143
Azerbaijan Grand Prix,BEA,HARD,11.0,25.6,20.5,0.0,108.219
Azerbaijan Grand Prix,BEA,HARD,12.0,25.6,20.5,0.0,107.878
Azerbaijan Grand Prix,BEA,HARD,13.0,25.5,20.5,0.0,107.29
Azerbaijan Grand Prix,BEA,HARD,14.0,25.4,20.5,0.0,107.481
Azerbaijan Grand Prix,BEA,HARD,15.0,25.3,20.5,0.0,108.445
Azerbaijan Grand Prix,BEA,HARD,16.0,25.2,20.5,0.0,108.143
Azerbaijan Grand Prix,BEA,HARD,19.0,25.2,20.5,0.0,107.525
Azerbaijan Grand Prix,BEA,HARD,20.0,25.1,20.5,0.0,107.316
Azerbaijan Grand Prix,BEA,HARD,21.0,24.8,20.5,0.0,106.977
Azerbaijan Grand Prix,BEA,HARD,22.0,25.3,20.5,0.0,107.107
Azerbaijan Grand Prix,BEA,HARD,23.0,24.9,20.4,0.0,107.18
Azerbaijan Grand Prix,BEA,HARD,24.0,25.2,20.5,0.0,107.045
Azerbaijan Grand Prix,BEA,HARD,25.0,25.2,20.5,0.0,107.138
Azerbaijan Grand Prix,BEA,HARD,26.0,25.2,20.4,0.0,107.454
Azerbaijan Grand Prix,BEA,HARD,27.0,24.9,20.5,0.0,106.944
Azerbaijan Grand Prix,BEA,MEDIUM,2.0,24.7,20.4,0.0,104.654
Azerbaijan Grand Prix,BEA,MEDIUM,3.0,24.7,20.4,0.0,104.288
Azerbaijan Grand Prix,BEA,MEDIUM,4.0,24.9,20.4,0.0,104.834
Azerbaijan Grand Prix,BEA,MEDIUM,5.0,24.9,20.5,0.0,104.727
Azerbaijan Grand Prix,BEA,MEDIUM,6.0,24.9,20.4,0.0,105.222
Azerbaijan Grand Prix,BEA,MEDIUM,7.0,24.9,20.4,0.0,106.189
Azerbaijan Grand Prix,BEA,MEDIUM,8.0,25.2,20.4,0.0,105.663
Azerbaijan Grand Prix,BEA,MEDIUM,9.0,25.0,20.4,0.0,104.816
Azerbaijan Grand Prix,BEA,MEDIUM,10.0,24.9,20.5,0.0,104.808
Azerbaijan Grand Prix,BEA,MEDIUM,11.0,24.9,20.5,0.0,105.056
Azerbaijan Grand Prix,BEA,MEDIUM,12.0,25.0,20.5,0.0,105.121
Azerbaijan Grand Prix,BEA,MEDIUM,13.0,24.9,20.5,0.0,105.139
Azerbaijan Grand Prix,BEA,MEDIUM,14.0,25.0,20.5,0.0,105.065
Azerbaijan Grand Prix,BEA,MEDIUM,15.0,25.0,20.5,0.0,104.648
Azerbaijan Grand Prix,BEA,MEDIUM,16.0,24.5,20.5,0.0,104.612
Azerbaijan Grand Prix,BEA,MEDIUM,17.0,25.0,20.5,0.0,104.409
Azerbaijan Grand Prix,BEA,MEDIUM,18.0,24.6,20.5,0.0,104.642
Azerbaijan Grand Prix,BEA,MEDIUM,19.0,24.6,20.5,0.0,105.097
Azerbaijan Grand Prix,BEA,MEDIUM,20.0,24.6,20.5,0.0,105.479
Azerbaijan Grand Prix,BEA,MEDIUM,21.0,24.5,20.5,0.0,105.045
Azerbaijan Grand Prix,BEA,MEDIUM,22.0,24.5,20.4,0.0,105.154
Azerbaijan Grand Prix,BEA,MEDIUM,23.0,24.5,20.4,0.0,104.877
Azerbaijan Grand Prix,ALB,MEDIUM,4.0,25.9,20.5,0.0,114.475
Azerbaijan Grand Prix,ALB,MEDIUM,5.0,26.1,20.5,0.0,109.715
Azerbaijan Grand Prix,ALB,MEDIUM,7.0,25.9,20.5,0.0,108.295
Azerbaijan Grand Prix,ALB,MEDIUM,8.0,25.6,20.5,0.0,107.98
Azerbaijan Grand Prix,ALB,MEDIUM,9.0,25.7,20.5,0.0,107.648
Azerbaijan Grand Prix,ALB,MEDIUM,10.0,25.6,20.5,0.0,107.833
Azerbaijan Grand Prix,ALB,MEDIUM,11.0,25.6,20.5,0.0,107.914
Azerbaijan Grand Prix,ALB,MEDIUM,12.0,25.5,20.5,0.0,108.058
Azerbaijan Grand Prix,ALB,MEDIUM,13.0,25.4,20.5,0.0,107.566
Azerbaijan Grand Prix,ALB,HARD,4.0,25.2,20.5,0.0,105.861
Azerbaijan Grand Prix,ALB,HARD,5.0,24.8,20.5,0.0,105.586
Azerbaijan Grand Prix,ALB,HARD,6.0,25.3,20.5,0.0,105.372
Azerbaijan Grand Prix,ALB,HARD,7.0,25.3,20.5,0.0,107.589
Azerbaijan Grand Prix,ALB,HARD,8.0,24.9,20.4,0.0,105.8
Azerbaijan Grand Prix,ALB,HARD,9.0,25.2,20.5,0.0,105.51
Azerbaijan Grand Prix,ALB,HARD,10.0,25.2,20.4,0.0,105.422
Azerbaijan Grand Prix,ALB,HARD,11.0,25.2,20.4,0.0,105.412
Azerbaijan Grand Prix,ALB,HARD,12.0,24.9,20.5,0.0,105.885
Azerbaijan Grand Prix,ALB,HARD,13.0,24.8,20.5,0.0,106.263
Azerbaijan Grand Prix,ALB,HARD,14.0,24.8,20.5,0.0,107.472
Azerbaijan Grand Prix,ALB,HARD,15.0,24.8,20.5,0.0,105.865
Azerbaijan Grand Prix,ALB,HARD,16.0,24.7,20.4,0.0,105.255
Azerbaijan Grand Prix,ALB,HARD,17.0,24.9,20.4,0.0,105.205
Azerbaijan Grand Prix,ALB,HARD,18.0,24.9,20.5,0.0,105.523
Azerbaijan Grand Prix,ALB,HARD,19.0,24.9,20.5,0.0,106.756
Azerbaijan Grand Prix,ALB,HARD,20.0,24.9,20.4,0.0,106.426
Azerbaijan Grand Prix,ALB,HARD,21.0,25.2,20.4,0.0,106.019
Azerbaijan Grand Prix,ALB,HARD,22.0,25.0,20.4,0.0,105.724
Azerbaijan Grand Prix,ALB,HARD,23.0,24.9,20.5,0.0,105.049
Azerbaijan Grand Prix,ALB,HARD,24.0,24.9,20.5,0.0,105.264
Azerbaijan Grand Prix,ALB,HARD,25.0,25.0,20.5,0.0,105.559
Azerbaijan Grand Prix,ALB,HARD,26.0,24.9,20.5,0.0,105.05
Azerbaijan Grand Prix,ALB,HARD,27.0,25.0,20.5,0.0,105.036
Azerbaijan Grand Prix,ALB,HARD,28.0,25.0,20.5,0.0,105.098
Azerbaijan Grand Prix,ALB,HARD,29.0,24.5,20.5,0.0,105.133
Azerbaijan Grand Prix,ALB,HARD,30.0,25.0,20.5,0.0,104.758
Azerbaijan Grand Prix,ALB,HARD,31.0,24.6,20.5,0.0,105.222
Azerbaijan Grand Prix,ALB,HARD,32.0,24.6,20.5,0.0,105.173
Azerbaijan Grand Prix,ALB,HARD,33.0,24.6,20.5,0.0,105.714
Azerbaijan Grand Prix,ALB,HARD,34.0,24.5,20.5,0.0,104.6
Azerbaijan Grand Prix,ALB,HARD,35.0,24.5,20.4,0.0,104.602
Azerbaijan Grand Prix,ALB,HARD,36.0,24.5,20.4,0.0,104.152
Azerbaijan Grand Prix,OCO,HARD,4.0,25.9,20.5,0.0,114.816
Azerbaijan Grand Prix,OCO,HARD,5.0,26.1,20.5,0.0,110.134
Azerbaijan Grand Prix,OCO,HARD,7.0,25.9,20.5,0.0,108.359
Azerbaijan Grand Prix,OCO,HARD,8.0,25.6,20.5,0.0,107.861
Azerbaijan Grand Prix,OCO,HARD,9.0,25.7,20.5,0.0,107.561
Azerbaijan Grand Prix,OCO,HARD,10.0,25.6,20.5,0.0,107.872
Azerbaijan Grand Prix,OCO,HARD,11.0,25.6,20.5,0.0,107.967
Azerbaijan Grand Prix,OCO,HARD,12.0,25.5,20.5,0.0,108.07
Azerbaijan Grand Prix,OCO,HARD,13.0,25.4,20.5,0.0,107.703
Azerbaijan Grand Prix,OCO,HARD,14.0,25.3,20.5,0.0,108.103
Azerbaijan Grand Prix,OCO,HARD,15.0,25.2,20.5,0.0,107.884
Azerbaijan Grand Prix,OCO,HARD,18.0,25.2,20.5,0.0,107.443
Azerbaijan Grand Prix,OCO,HARD,19.0,24.8,20.5,0.0,107.014
Azerbaijan Grand Prix,OCO,HARD,20.0,24.8,20.5,0.0,107.044
Azerbaijan Grand Prix,OCO,HARD,21.0,25.3,20.5,0.0,106.88
Azerbaijan Grand Prix,OCO,HARD,22.0,24.9,20.4,0.0,107.07
Azerbaijan Grand Prix,OCO,HARD,23.0,25.2,20.5,0.0,107.083
Azerbaijan Grand Prix,OCO,HARD,24.0,25.2,20.5,0.0,107.126
Azerbaijan Grand Prix,OCO,HARD,25.0,25.2,20.4,0.0,107.408
Azerbaijan Grand Prix,OCO,HARD,26.0,24.9,20.5,0.0,106.807
Azerbaijan Grand Prix,OCO,HARD,27.0,24.8,20.5,0.0,107.203
Azerbaijan Grand Prix,OCO,HARD,28.0,24.8,20.5,0.0,107.195
Azerbaijan Grand Prix,OCO,HARD,29.0,24.8,20.5,0.0,106.998
Azerbaijan Grand Prix,OCO,HARD,30.0,24.7,20.4,0.0,106.554
Azerbaijan Grand Prix,OCO,HARD,31.0,24.9,20.4,0.0,105.796
Azerbaijan Grand Prix,OCO,HARD,32.0,24.9,20.5,0.0,106.615
Azerbaijan Grand Prix,OCO,HARD,33.0,24.9,20.5,0.0,107.8
Azerbaijan Grand Prix,OCO,HARD,34.0,24.9,20.4,0.0,108.004
Azerbaijan Grand Prix,OCO,HARD,35.0,25.2,20.4,0.0,107.035
Azerbaijan Grand Prix,OCO,HARD,36.0,25.0,20.4,0.0,106.21
Azerbaijan Grand Prix,OCO,HARD,37.0,24.9,20.5,0.0,105.912
Azerbaijan Grand Prix,OCO,HARD,38.0,24.9,20.5,0.0,105.588
Azerbaijan Grand Prix,OCO,HARD,39.0,25.0,20.5,0.0,106.567
Azerbaijan Grand Prix,OCO,HARD,40.0,24.9,20.5,0.0,107.09
Azerbaijan Grand Prix,OCO,HARD,41.0,25.0,20.5,0.0,105.892
Azerbaijan Grand Prix,OCO,HARD,42.0,25.0,20.5,0.0,106.044
Azerbaijan Grand Prix,OCO,HARD,43.0,24.5,20.5,0.0,105.919
Azerbaijan Grand Prix,OCO,HARD,44.0,25.0,20.5,0.0,105.819
Azerbaijan Grand Prix,OCO,HARD,45.0,24.6,20.5,0.0,105.642
Azerbaijan Grand Prix,OCO,HARD,46.0,24.6,20.5,0.0,105.568
Azerbaijan Grand Prix,OCO,HARD,47.0,24.6,20.5,0.0,105.538
Azerbaijan Grand Prix,OCO,HARD,48.0,24.5,20.5,0.0,105.585
Azerbaijan Grand Prix,OCO,HARD,49.0,24.5,20.4,0.0,105.388
Azerbaijan Grand Prix,OCO,HARD,50.0,24.1,20.4,0.0,105.563
